"","game_pk","batter","date","hits","batter_team","pitcher_team","home_starter","away_starter","opp_starter"
"1",716352,518934,"2023-10-01",1,"NYY","KC",425844,650633,425844
"2",716352,521692,"2023-10-01",0,"KC","NYY",425844,650633,650633
"3",716352,543309,"2023-10-01",1,"NYY","KC",425844,650633,425844
"4",716352,622110,"2023-10-01",1,"KC","NYY",425844,650633,650633
"5",716352,643396,"2023-10-01",1,"NYY","KC",425844,650633,425844
"6",716352,658668,"2023-10-01",1,"KC","NYY",425844,650633,650633
"7",716352,664314,"2023-10-01",0,"NYY","KC",425844,650633,425844
"8",716352,665828,"2023-10-01",0,"NYY","KC",425844,650633,425844
"9",716352,668472,"2023-10-01",2,"KC","NYY",425844,650633,650633
"10",716352,669004,"2023-10-01",2,"KC","NYY",425844,650633,650633
"11",716352,669224,"2023-10-01",3,"NYY","KC",425844,650633,425844
"12",716352,672580,"2023-10-01",0,"KC","NYY",425844,650633,650633
"13",716352,672724,"2023-10-01",0,"NYY","KC",425844,650633,425844
"14",716352,677592,"2023-10-01",0,"NYY","KC",425844,650633,425844
"15",716352,677951,"2023-10-01",2,"KC","NYY",425844,650633,650633
"16",716352,680118,"2023-10-01",3,"KC","NYY",425844,650633,650633
"17",716352,683011,"2023-10-01",1,"NYY","KC",425844,650633,425844
"18",716352,686681,"2023-10-01",0,"KC","NYY",425844,650633,650633
"19",716353,425794,"2023-10-01",0,"STL","CIN",571945,668881,668881
"20",716353,458015,"2023-10-01",0,"CIN","STL",571945,668881,571945
"21",716353,571912,"2023-10-01",0,"CIN","STL",571945,668881,571945
"22",716353,605361,"2023-10-01",1,"CIN","STL",571945,668881,571945
"23",716353,656413,"2023-10-01",2,"CIN","STL",571945,668881,571945
"24",716353,663457,"2023-10-01",0,"STL","CIN",571945,668881,668881
"25",716353,663609,"2023-10-01",1,"STL","CIN",571945,668881,668881
"26",716353,663886,"2023-10-01",0,"CIN","STL",571945,668881,571945
"27",716353,665877,"2023-10-01",1,"STL","CIN",571945,668881,668881
"28",716353,666181,"2023-10-01",3,"CIN","STL",571945,668881,571945
"29",716353,668800,"2023-10-01",1,"STL","CIN",571945,668881,668881
"30",716353,669222,"2023-10-01",0,"CIN","STL",571945,668881,571945
"31",716353,669242,"2023-10-01",2,"STL","CIN",571945,668881,668881
"32",716353,676761,"2023-10-01",0,"STL","CIN",571945,668881,668881
"33",716353,680700,"2023-10-01",1,"STL","CIN",571945,668881,668881
"34",716353,682622,"2023-10-01",1,"CIN","STL",571945,668881,571945
"35",716353,682829,"2023-10-01",1,"CIN","STL",571945,668881,571945
"36",716353,687952,"2023-10-01",1,"CIN","STL",571945,668881,571945
"37",716353,691023,"2023-10-01",3,"STL","CIN",571945,668881,668881
"38",716353,691026,"2023-10-01",0,"STL","CIN",571945,668881,668881
"39",716354,518595,"2023-10-01",0,"ATL","WSH",689266,671131,671131
"40",716354,542303,"2023-10-01",2,"ATL","WSH",689266,671131,671131
"41",716354,545121,"2023-10-01",2,"WSH","ATL",689266,671131,689266
"42",716354,592696,"2023-10-01",1,"ATL","WSH",689266,671131,671131
"43",716354,606115,"2023-10-01",1,"ATL","WSH",689266,671131,671131
"44",716354,607680,"2023-10-01",0,"ATL","WSH",689266,671131,671131
"45",716354,608841,"2023-10-01",1,"WSH","ATL",689266,671131,689266
"46",716354,621566,"2023-10-01",1,"ATL","WSH",689266,671131,671131
"47",716354,645277,"2023-10-01",2,"ATL","WSH",689266,671131,671131
"48",716354,657041,"2023-10-01",4,"WSH","ATL",689266,671131,689266
"49",716354,660670,"2023-10-01",0,"ATL","WSH",689266,671131,671131
"50",716354,660688,"2023-10-01",3,"WSH","ATL",689266,671131,689266
"51",716354,663586,"2023-10-01",2,"ATL","WSH",689266,671131,671131
"52",716354,666198,"2023-10-01",1,"WSH","ATL",689266,671131,689266
"53",716354,669743,"2023-10-01",1,"WSH","ATL",689266,671131,689266
"54",716354,670032,"2023-10-01",0,"ATL","WSH",689266,671131,671131
"55",716354,671277,"2023-10-01",0,"WSH","ATL",689266,671131,689266
"56",716354,671739,"2023-10-01",2,"ATL","WSH",689266,671131,671131
"57",716354,682928,"2023-10-01",2,"WSH","ATL",689266,671131,689266
"58",716354,686452,"2023-10-01",0,"WSH","ATL",689266,671131,689266
"59",716354,696285,"2023-10-01",1,"WSH","ATL",689266,671131,689266
"60",716355,542364,"2023-10-01",0,"NYM","PHI",676130,656793,656793
"61",716355,592206,"2023-10-01",0,"PHI","NYM",676130,656793,676130
"62",716355,595909,"2023-10-01",0,"PHI","NYM",676130,656793,676130
"63",716355,596019,"2023-10-01",0,"NYM","PHI",676130,656793,656793
"64",716355,596117,"2023-10-01",2,"PHI","NYM",676130,656793,676130
"65",716355,605421,"2023-10-01",0,"NYM","PHI",676130,656793,656793
"66",716355,621466,"2023-10-01",0,"NYM","PHI",676130,656793,656793
"67",716355,624413,"2023-10-01",0,"NYM","PHI",676130,656793,656793
"68",716355,624641,"2023-10-01",0,"PHI","NYM",676130,656793,676130
"69",716355,641796,"2023-10-01",1,"NYM","PHI",676130,656793,656793
"70",716355,642215,"2023-10-01",1,"PHI","NYM",676130,656793,676130
"71",716355,656941,"2023-10-01",0,"PHI","NYM",676130,656793,676130
"72",716355,664761,"2023-10-01",2,"PHI","NYM",676130,656793,676130
"73",716355,665506,"2023-10-01",1,"PHI","NYM",676130,656793,676130
"74",716355,668901,"2023-10-01",0,"NYM","PHI",676130,656793,656793
"75",716355,669016,"2023-10-01",2,"PHI","NYM",676130,656793,676130
"76",716355,677595,"2023-10-01",1,"NYM","PHI",676130,656793,656793
"77",716355,679032,"2023-10-01",1,"PHI","NYM",676130,656793,676130
"78",716355,681082,"2023-10-01",3,"PHI","NYM",676130,656793,676130
"79",716355,682626,"2023-10-01",0,"NYM","PHI",676130,656793,656793
"80",716355,683146,"2023-10-01",0,"NYM","PHI",676130,656793,656793
"81",716356,462101,"2023-10-01",0,"CWS","SD",570632,658648,658648
"82",716356,518735,"2023-10-01",1,"CWS","SD",570632,658648,658648
"83",716356,571980,"2023-10-01",0,"CWS","SD",570632,658648,658648
"84",716356,572204,"2023-10-01",0,"CWS","SD",570632,658648,658648
"85",716356,593428,"2023-10-01",1,"SD","CWS",570632,658648,570632
"86",716356,595777,"2023-10-01",2,"SD","CWS",570632,658648,570632
"87",716356,596847,"2023-10-01",0,"SD","CWS",570632,658648,570632
"88",716356,621545,"2023-10-01",3,"CWS","SD",570632,658648,658648
"89",716356,640492,"2023-10-01",1,"SD","CWS",570632,658648,570632
"90",716356,643265,"2023-10-01",0,"SD","CWS",570632,658648,570632
"91",716356,656024,"2023-10-01",0,"CWS","SD",570632,658648,658648
"92",716356,657757,"2023-10-01",1,"CWS","SD",570632,658648,658648
"93",716356,663757,"2023-10-01",1,"SD","CWS",570632,658648,570632
"94",716356,664954,"2023-10-01",0,"SD","CWS",570632,658648,570632
"95",716356,665487,"2023-10-01",0,"SD","CWS",570632,658648,570632
"96",716356,665742,"2023-10-01",0,"SD","CWS",570632,658648,570632
"97",716356,666703,"2023-10-01",1,"SD","CWS",570632,658648,570632
"98",716356,672820,"2023-10-01",1,"CWS","SD",570632,658648,658648
"99",716356,673490,"2023-10-01",0,"SD","CWS",570632,658648,570632
"100",716356,676946,"2023-10-01",1,"SD","CWS",570632,658648,570632
"101",716356,683734,"2023-10-01",1,"CWS","SD",570632,658648,658648
"102",716357,474832,"2023-10-01",2,"TOR","TB",641149,682052,682052
"103",716357,593160,"2023-10-01",0,"TOR","TB",641149,682052,682052
"104",716357,606132,"2023-10-01",3,"TB","TOR",641149,682052,641149
"105",716357,622534,"2023-10-01",1,"TB","TOR",641149,682052,641149
"106",716357,623168,"2023-10-01",2,"TOR","TB",641149,682052,682052
"107",716357,623912,"2023-10-01",2,"TB","TOR",641149,682052,641149
"108",716357,624415,"2023-10-01",2,"TOR","TB",641149,682052,682052
"109",716357,650907,"2023-10-01",2,"TB","TOR",641149,682052,641149
"110",716357,662139,"2023-10-01",1,"TOR","TB",641149,682052,682052
"111",716357,666018,"2023-10-01",3,"TB","TOR",641149,682052,641149
"112",716357,666139,"2023-10-01",1,"TB","TOR",641149,682052,641149
"113",716357,666182,"2023-10-01",1,"TOR","TB",641149,682052,682052
"114",716357,669289,"2023-10-01",1,"TOR","TB",641149,682052,682052
"115",716357,670623,"2023-10-01",1,"TB","TOR",641149,682052,641149
"116",716357,676914,"2023-10-01",2,"TOR","TB",641149,682052,682052
"117",716357,678545,"2023-10-01",1,"TB","TOR",641149,682052,641149
"118",716357,678554,"2023-10-01",0,"TB","TOR",641149,682052,641149
"119",716357,686490,"2023-10-01",1,"TOR","TB",641149,682052,682052
"120",716357,691406,"2023-10-01",2,"TB","TOR",641149,682052,641149
"121",716358,446334,"2023-10-01",0,"AZ","HOU",686826,664299,664299
"122",716358,455117,"2023-10-01",0,"HOU","AZ",686826,664299,686826
"123",716358,488726,"2023-10-01",0,"HOU","AZ",686826,664299,686826
"124",716358,514888,"2023-10-01",1,"HOU","AZ",686826,664299,686826
"125",716358,547989,"2023-10-01",2,"HOU","AZ",686826,664299,686826
"126",716358,572138,"2023-10-01",0,"HOU","AZ",686826,664299,686826
"127",716358,607054,"2023-10-01",0,"AZ","HOU",686826,664299,664299
"128",716358,608324,"2023-10-01",2,"HOU","AZ",686826,664299,686826
"129",716358,643289,"2023-10-01",0,"HOU","AZ",686826,664299,686826
"130",716358,656896,"2023-10-01",1,"AZ","HOU",686826,664299,664299
"131",716358,663656,"2023-10-01",2,"HOU","AZ",686826,664299,686826
"132",716358,664874,"2023-10-01",1,"AZ","HOU",686826,664299,664299
"133",716358,664983,"2023-10-01",1,"AZ","HOU",686826,664299,664299
"134",716358,665161,"2023-10-01",1,"HOU","AZ",686826,664299,686826
"135",716358,666197,"2023-10-01",0,"HOU","AZ",686826,664299,686826
"136",716358,666971,"2023-10-01",2,"AZ","HOU",686826,664299,664299
"137",716358,670541,"2023-10-01",1,"HOU","AZ",686826,664299,686826
"138",716358,672695,"2023-10-01",0,"AZ","HOU",686826,664299,664299
"139",716358,673237,"2023-10-01",0,"HOU","AZ",686826,664299,686826
"140",716358,676801,"2023-10-01",0,"HOU","AZ",686826,664299,686826
"141",716358,677950,"2023-10-01",1,"AZ","HOU",686826,664299,664299
"142",716358,691783,"2023-10-01",0,"AZ","HOU",686826,664299,664299
"143",716359,453568,"2023-10-01",0,"COL","MIN",657756,641927,641927
"144",716359,456781,"2023-10-01",2,"MIN","COL",657756,641927,657756
"145",716359,543877,"2023-10-01",0,"MIN","COL",657756,641927,657756
"146",716359,553869,"2023-10-01",1,"COL","MIN",657756,641927,641927
"147",716359,571657,"2023-10-01",0,"MIN","COL",657756,641927,657756
"148",716359,592178,"2023-10-01",0,"COL","MIN",657756,641927,641927
"149",716359,596146,"2023-10-01",1,"MIN","COL",657756,641927,657756
"150",716359,641857,"2023-10-01",0,"COL","MIN",657756,641927,641927
"151",716359,642851,"2023-10-01",0,"COL","MIN",657756,641927,641927
"152",716359,650489,"2023-10-01",1,"MIN","COL",657756,641927,657756
"153",716359,656248,"2023-10-01",1,"COL","MIN",657756,641927,641927
"154",716359,656669,"2023-10-01",0,"MIN","COL",657756,641927,657756
"155",716359,660707,"2023-10-01",0,"COL","MIN",657756,641927,641927
"156",716359,663616,"2023-10-01",0,"MIN","COL",657756,641927,657756
"157",716359,663898,"2023-10-01",0,"COL","MIN",657756,641927,641927
"158",716359,664057,"2023-10-01",0,"MIN","COL",657756,641927,657756
"159",716359,666134,"2023-10-01",1,"COL","MIN",657756,641927,641927
"160",716359,666135,"2023-10-01",2,"MIN","COL",657756,641927,657756
"161",716359,666397,"2023-10-01",1,"MIN","COL",657756,641927,657756
"162",716359,670242,"2023-10-01",0,"MIN","COL",657756,641927,657756
"163",716359,678662,"2023-10-01",0,"COL","MIN",657756,641927,641927
"164",716359,680777,"2023-10-01",2,"MIN","COL",657756,641927,657756
"165",716359,686668,"2023-10-01",1,"COL","MIN",657756,641927,641927
"166",716360,543760,"2023-10-01",0,"TEX","SEA",669923,641540,669923
"167",716360,553993,"2023-10-01",1,"SEA","TEX",669923,641540,641540
"168",716360,608369,"2023-10-01",0,"TEX","SEA",669923,641540,669923
"169",716360,620443,"2023-10-01",0,"SEA","TEX",669923,641540,641540
"170",716360,641487,"2023-10-01",0,"SEA","TEX",669923,641540,641540
"171",716360,641598,"2023-10-01",0,"TEX","SEA",669923,641540,669923
"172",716360,641680,"2023-10-01",1,"TEX","SEA",669923,641540,669923
"173",716360,645801,"2023-10-01",1,"SEA","TEX",669923,641540,641540
"174",716360,663728,"2023-10-01",0,"SEA","TEX",669923,641540,641540
"175",716360,663993,"2023-10-01",0,"TEX","SEA",669923,641540,669923
"176",716360,664034,"2023-10-01",1,"SEA","TEX",669923,641540,641540
"177",716360,664238,"2023-10-01",0,"SEA","TEX",669923,641540,641540
"178",716360,665750,"2023-10-01",0,"TEX","SEA",669923,641540,669923
"179",716360,666969,"2023-10-01",1,"TEX","SEA",669923,641540,669923
"180",716360,668942,"2023-10-01",0,"SEA","TEX",669923,641540,641540
"181",716360,672284,"2023-10-01",1,"SEA","TEX",669923,641540,641540
"182",716360,673962,"2023-10-01",0,"TEX","SEA",669923,641540,669923
"183",716360,676609,"2023-10-01",0,"SEA","TEX",669923,641540,641540
"184",716360,677594,"2023-10-01",0,"SEA","TEX",669923,641540,641540
"185",716360,686527,"2023-10-01",0,"SEA","TEX",669923,641540,641540
"186",716360,694497,"2023-10-01",2,"TEX","SEA",669923,641540,669923
"187",716361,408234,"2023-10-01",0,"DET","CLE",593958,608337,608337
"188",716361,595879,"2023-10-01",2,"DET","CLE",593958,608337,608337
"189",716361,608070,"2023-10-01",1,"CLE","DET",593958,608337,593958
"190",716361,628451,"2023-10-01",1,"DET","CLE",593958,608337,608337
"191",716361,647304,"2023-10-01",2,"CLE","DET",593958,608337,593958
"192",716361,657656,"2023-10-01",0,"CLE","DET",593958,608337,593958
"193",716361,660757,"2023-10-01",0,"CLE","DET",593958,608337,593958
"194",716361,663527,"2023-10-01",0,"DET","CLE",593958,608337,608337
"195",716361,663837,"2023-10-01",3,"DET","CLE",593958,608337,608337
"196",716361,666310,"2023-10-01",0,"CLE","DET",593958,608337,593958
"197",716361,668670,"2023-10-01",0,"DET","CLE",593958,608337,608337
"198",716361,668731,"2023-10-01",1,"DET","CLE",593958,608337,608337
"199",716361,671289,"2023-10-01",1,"CLE","DET",593958,608337,593958
"200",716361,677587,"2023-10-01",0,"CLE","DET",593958,608337,593958
"201",716361,677588,"2023-10-01",0,"CLE","DET",593958,608337,593958
"202",716361,678009,"2023-10-01",0,"DET","CLE",593958,608337,608337
"203",716361,679529,"2023-10-01",1,"DET","CLE",593958,608337,608337
"204",716361,680757,"2023-10-01",0,"CLE","DET",593958,608337,593958
"205",716361,681481,"2023-10-01",1,"DET","CLE",593958,608337,608337
"206",716361,686823,"2023-10-01",1,"CLE","DET",593958,608337,593958
"207",716362,493329,"2023-10-01",0,"MIA","PIT",656578,677960,656578
"208",716362,542932,"2023-10-01",0,"MIA","PIT",656578,677960,656578
"209",716362,607732,"2023-10-01",0,"MIA","PIT",656578,677960,656578
"210",716362,609280,"2023-10-01",1,"PIT","MIA",656578,677960,677960
"211",716362,621563,"2023-10-01",0,"MIA","PIT",656578,677960,656578
"212",716362,641511,"2023-10-01",0,"PIT","MIA",656578,677960,677960
"213",716362,641658,"2023-10-01",1,"MIA","PIT",656578,677960,656578
"214",716362,650559,"2023-10-01",0,"MIA","PIT",656578,677960,656578
"215",716362,656582,"2023-10-01",2,"PIT","MIA",656578,677960,677960
"216",716362,660821,"2023-10-01",1,"MIA","PIT",656578,677960,656578
"217",716362,663743,"2023-10-01",0,"MIA","PIT",656578,677960,656578
"218",716362,669261,"2023-10-01",1,"PIT","MIA",656578,677960,677960
"219",716362,669364,"2023-10-01",1,"MIA","PIT",656578,677960,656578
"220",716362,669707,"2023-10-01",0,"PIT","MIA",656578,677960,677960
"221",716362,678225,"2023-10-01",0,"PIT","MIA",656578,677960,677960
"222",716362,678894,"2023-10-01",1,"PIT","MIA",656578,677960,677960
"223",716362,680779,"2023-10-01",0,"PIT","MIA",656578,677960,677960
"224",716362,693304,"2023-10-01",1,"PIT","MIA",656578,677960,677960
"225",716363,444482,"2023-10-01",1,"LAD","SF",690986,676272,690986
"226",716363,502110,"2023-10-01",0,"LAD","SF",690986,676272,690986
"227",716363,518692,"2023-10-01",0,"LAD","SF",690986,676272,690986
"228",716363,543063,"2023-10-01",0,"SF","LAD",690986,676272,676272
"229",716363,543939,"2023-10-01",0,"LAD","SF",690986,676272,690986
"230",716363,571771,"2023-10-01",1,"LAD","SF",690986,676272,690986
"231",716363,571970,"2023-10-01",0,"LAD","SF",690986,676272,690986
"232",716363,573262,"2023-10-01",0,"SF","LAD",690986,676272,676272
"233",716363,592626,"2023-10-01",0,"SF","LAD",690986,676272,676272
"234",716363,605141,"2023-10-01",1,"LAD","SF",690986,676272,690986
"235",716363,621035,"2023-10-01",0,"LAD","SF",690986,676272,690986
"236",716363,624424,"2023-10-01",0,"SF","LAD",690986,676272,676272
"237",716363,642708,"2023-10-01",1,"LAD","SF",690986,676272,690986
"238",716363,642731,"2023-10-01",0,"SF","LAD",690986,676272,676272
"239",716363,664774,"2023-10-01",0,"SF","LAD",690986,676272,676272
"240",716363,666149,"2023-10-01",0,"SF","LAD",690986,676272,676272
"241",716363,666165,"2023-10-01",1,"SF","LAD",690986,676272,676272
"242",716363,669257,"2023-10-01",2,"LAD","SF",690986,676272,690986
"243",716363,669477,"2023-10-01",2,"SF","LAD",690986,676272,676272
"244",716363,681546,"2023-10-01",1,"LAD","SF",690986,676272,690986
"245",716364,467793,"2023-10-01",0,"MIL","CHC",605288,694037,694037
"246",716364,518626,"2023-10-01",0,"MIL","CHC",605288,694037,694037
"247",716364,592192,"2023-10-01",1,"MIL","CHC",605288,694037,694037
"248",716364,592885,"2023-10-01",1,"MIL","CHC",605288,694037,694037
"249",716364,600869,"2023-10-01",1,"CHC","MIL",605288,694037,605288
"250",716364,605170,"2023-10-01",1,"MIL","CHC",605288,694037,694037
"251",716364,621438,"2023-10-01",1,"MIL","CHC",605288,694037,694037
"252",716364,621550,"2023-10-01",1,"CHC","MIL",605288,694037,605288
"253",716364,642133,"2023-10-01",0,"MIL","CHC",605288,694037,694037
"254",716364,642715,"2023-10-01",1,"MIL","CHC",605288,694037,694037
"255",716364,643565,"2023-10-01",1,"CHC","MIL",605288,694037,605288
"256",716364,655316,"2023-10-01",0,"MIL","CHC",605288,694037,694037
"257",716364,661388,"2023-10-01",1,"MIL","CHC",605288,694037,694037
"258",716364,663368,"2023-10-01",0,"MIL","CHC",605288,694037,694037
"259",716364,665804,"2023-10-01",0,"CHC","MIL",605288,694037,605288
"260",716364,666624,"2023-10-01",2,"CHC","MIL",605288,694037,605288
"261",716364,668930,"2023-10-01",0,"MIL","CHC",605288,694037,694037
"262",716364,669003,"2023-10-01",0,"MIL","CHC",605288,694037,694037
"263",716364,670156,"2023-10-01",0,"CHC","MIL",605288,694037,605288
"264",716364,672744,"2023-10-01",0,"CHC","MIL",605288,694037,605288
"265",716364,676724,"2023-10-01",0,"CHC","MIL",605288,694037,605288
"266",716364,686217,"2023-10-01",0,"MIL","CHC",605288,694037,694037
"267",716364,691718,"2023-10-01",0,"CHC","MIL",605288,694037,605288
"268",716365,500871,"2023-10-01",2,"LAA","OAK",608334,676664,676664
"269",716365,545341,"2023-10-01",1,"LAA","OAK",608334,676664,676664
"270",716365,592273,"2023-10-01",3,"LAA","OAK",608334,676664,676664
"271",716365,621433,"2023-10-01",0,"LAA","OAK",608334,676664,676664
"272",716365,664058,"2023-10-01",0,"LAA","OAK",608334,676664,676664
"273",716365,665923,"2023-10-01",1,"OAK","LAA",608334,676664,608334
"274",716365,666176,"2023-10-01",1,"LAA","OAK",608334,676664,676664
"275",716365,667670,"2023-10-01",3,"OAK","LAA",608334,676664,608334
"276",716365,668709,"2023-10-01",0,"OAK","LAA",608334,676664,608334
"277",716365,669397,"2023-10-01",3,"OAK","LAA",608334,676664,608334
"278",716365,671732,"2023-10-01",1,"OAK","LAA",608334,676664,608334
"279",716365,672478,"2023-10-01",1,"OAK","LAA",608334,676664,608334
"280",716365,676116,"2023-10-01",1,"OAK","LAA",608334,676664,608334
"281",716365,680869,"2023-10-01",0,"OAK","LAA",608334,676664,608334
"282",716365,681351,"2023-10-01",0,"LAA","OAK",608334,676664,676664
"283",716365,683021,"2023-10-01",1,"LAA","OAK",608334,676664,676664
"284",716365,687263,"2023-10-01",2,"LAA","OAK",608334,676664,676664
"285",716365,691016,"2023-10-01",0,"OAK","LAA",608334,676664,608334
"286",716366,543257,"2023-09-30",1,"TEX","SEA",622491,571760,622491
"287",716366,543760,"2023-09-30",1,"TEX","SEA",622491,571760,622491
"288",716366,553993,"2023-09-30",1,"SEA","TEX",622491,571760,571760
"289",716366,606192,"2023-09-30",0,"SEA","TEX",622491,571760,571760
"290",716366,608369,"2023-09-30",1,"TEX","SEA",622491,571760,622491
"291",716366,641487,"2023-09-30",2,"SEA","TEX",622491,571760,571760
"292",716366,641680,"2023-09-30",1,"TEX","SEA",622491,571760,622491
"293",716366,663728,"2023-09-30",0,"SEA","TEX",622491,571760,571760
"294",716366,663993,"2023-09-30",2,"TEX","SEA",622491,571760,622491
"295",716366,664034,"2023-09-30",1,"SEA","TEX",622491,571760,571760
"296",716366,664059,"2023-09-30",1,"SEA","TEX",622491,571760,571760
"297",716366,664238,"2023-09-30",0,"SEA","TEX",622491,571760,571760
"298",716366,665750,"2023-09-30",1,"TEX","SEA",622491,571760,622491
"299",716366,666969,"2023-09-30",1,"TEX","SEA",622491,571760,622491
"300",716366,668942,"2023-09-30",1,"SEA","TEX",622491,571760,571760
"301",716366,672284,"2023-09-30",1,"SEA","TEX",622491,571760,571760
"302",716366,673962,"2023-09-30",0,"TEX","SEA",622491,571760,622491
"303",716366,677594,"2023-09-30",0,"SEA","TEX",622491,571760,571760
"304",716366,694497,"2023-09-30",0,"TEX","SEA",622491,571760,622491
"305",716367,457759,"2023-10-01",0,"BOS","BAL",680694,656557,680694
"306",716367,543510,"2023-10-01",0,"BAL","BOS",680694,656557,656557
"307",716367,596115,"2023-10-01",1,"BOS","BAL",680694,656557,680694
"308",716367,602104,"2023-10-01",0,"BAL","BOS",680694,656557,656557
"309",716367,608701,"2023-10-01",0,"BOS","BAL",680694,656557,680694
"310",716367,622569,"2023-10-01",0,"BOS","BAL",680694,656557,680694
"311",716367,622761,"2023-10-01",0,"BAL","BOS",680694,656557,656557
"312",716367,623993,"2023-10-01",1,"BAL","BOS",680694,656557,656557
"313",716367,624428,"2023-10-01",0,"BAL","BOS",680694,656557,656557
"314",716367,624512,"2023-10-01",0,"BOS","BAL",680694,656557,680694
"315",716367,646240,"2023-10-01",0,"BOS","BAL",680694,656557,680694
"316",716367,656775,"2023-10-01",0,"BAL","BOS",680694,656557,656557
"317",716367,656811,"2023-10-01",0,"BAL","BOS",680694,656557,656557
"318",716367,657077,"2023-10-01",1,"BOS","BAL",680694,656557,680694
"319",716367,657136,"2023-10-01",0,"BOS","BAL",680694,656557,680694
"320",716367,663624,"2023-10-01",0,"BAL","BOS",680694,656557,656557
"321",716367,665839,"2023-10-01",1,"BOS","BAL",680694,656557,680694
"322",716367,666915,"2023-10-01",0,"BOS","BAL",680694,656557,680694
"323",716367,668939,"2023-10-01",1,"BAL","BOS",680694,656557,656557
"324",716367,676059,"2023-10-01",0,"BAL","BOS",680694,656557,656557
"325",716367,677008,"2023-10-01",0,"BAL","BOS",680694,656557,656557
"326",716367,677800,"2023-10-01",1,"BOS","BAL",680694,656557,680694
"327",716367,678882,"2023-10-01",0,"BOS","BAL",680694,656557,680694
"328",716367,683002,"2023-10-01",0,"BAL","BOS",680694,656557,656557
"329",716367,807799,"2023-10-01",1,"BOS","BAL",680694,656557,680694
"330",716368,453568,"2023-09-30",0,"COL","MIN",666154,572971,572971
"331",716368,456781,"2023-09-30",1,"MIN","COL",666154,572971,666154
"332",716368,543877,"2023-09-30",2,"MIN","COL",666154,572971,666154
"333",716368,553869,"2023-09-30",1,"COL","MIN",666154,572971,572971
"334",716368,572191,"2023-09-30",0,"MIN","COL",666154,572971,666154
"335",716368,592178,"2023-09-30",0,"COL","MIN",666154,572971,572971
"336",716368,596146,"2023-09-30",1,"MIN","COL",666154,572971,666154
"337",716368,642851,"2023-09-30",0,"COL","MIN",666154,572971,572971
"338",716368,650489,"2023-09-30",1,"MIN","COL",666154,572971,666154
"339",716368,656248,"2023-09-30",2,"COL","MIN",666154,572971,572971
"340",716368,656669,"2023-09-30",0,"MIN","COL",666154,572971,666154
"341",716368,660707,"2023-09-30",1,"COL","MIN",666154,572971,572971
"342",716368,663616,"2023-09-30",1,"MIN","COL",666154,572971,666154
"343",716368,663898,"2023-09-30",1,"COL","MIN",666154,572971,572971
"344",716368,664057,"2023-09-30",0,"MIN","COL",666154,572971,666154
"345",716368,666134,"2023-09-30",2,"COL","MIN",666154,572971,572971
"346",716368,666135,"2023-09-30",1,"MIN","COL",666154,572971,666154
"347",716368,666397,"2023-09-30",3,"MIN","COL",666154,572971,666154
"348",716368,670242,"2023-09-30",2,"MIN","COL",666154,572971,666154
"349",716368,676701,"2023-09-30",2,"COL","MIN",666154,572971,572971
"350",716368,678662,"2023-09-30",0,"COL","MIN",666154,572971,572971
"351",716368,686668,"2023-09-30",2,"COL","MIN",666154,572971,572971
"352",716368,696100,"2023-09-30",0,"COL","MIN",666154,572971,572971
"353",716369,542303,"2023-09-30",2,"ATL","WSH",675911,672851,672851
"354",716369,545121,"2023-09-30",1,"WSH","ATL",675911,672851,675911
"355",716369,592696,"2023-09-30",1,"ATL","WSH",675911,672851,672851
"356",716369,606115,"2023-09-30",0,"ATL","WSH",675911,672851,672851
"357",716369,608841,"2023-09-30",1,"WSH","ATL",675911,672851,675911
"358",716369,621566,"2023-09-30",1,"ATL","WSH",675911,672851,672851
"359",716369,642086,"2023-09-30",1,"WSH","ATL",675911,672851,675911
"360",716369,645277,"2023-09-30",1,"ATL","WSH",675911,672851,672851
"361",716369,657041,"2023-09-30",0,"WSH","ATL",675911,672851,675911
"362",716369,660670,"2023-09-30",2,"ATL","WSH",675911,672851,672851
"363",716369,660688,"2023-09-30",2,"WSH","ATL",675911,672851,675911
"364",716369,663586,"2023-09-30",2,"ATL","WSH",675911,672851,672851
"365",716369,666198,"2023-09-30",0,"WSH","ATL",675911,672851,675911
"366",716369,666906,"2023-09-30",0,"WSH","ATL",675911,672851,675911
"367",716369,669221,"2023-09-30",0,"ATL","WSH",675911,672851,672851
"368",716369,671277,"2023-09-30",1,"WSH","ATL",675911,672851,675911
"369",716369,671739,"2023-09-30",2,"ATL","WSH",675911,672851,672851
"370",716369,682928,"2023-09-30",2,"WSH","ATL",675911,672851,675911
"371",716369,696285,"2023-09-30",2,"WSH","ATL",675911,672851,675911
"372",716370,446334,"2023-09-30",1,"AZ","HOU",518876,434378,434378
"373",716370,455117,"2023-09-30",1,"HOU","AZ",518876,434378,518876
"374",716370,502054,"2023-09-30",1,"AZ","HOU",518876,434378,434378
"375",716370,514888,"2023-09-30",0,"HOU","AZ",518876,434378,518876
"376",716370,547989,"2023-09-30",1,"HOU","AZ",518876,434378,518876
"377",716370,572233,"2023-09-30",0,"AZ","HOU",518876,434378,434378
"378",716370,606466,"2023-09-30",0,"AZ","HOU",518876,434378,434378
"379",716370,608324,"2023-09-30",1,"HOU","AZ",518876,434378,518876
"380",716370,643289,"2023-09-30",1,"HOU","AZ",518876,434378,518876
"381",716370,663656,"2023-09-30",1,"HOU","AZ",518876,434378,518876
