"","date","game_pk","batter","batter_name","batter_team","pitcher_name","pitcher","pitcher_team","4-Seam Fastball_L_90","Changeup_L_90","Curveball_L_90","Cutter_L_90","Sinker_L_90","Slider_L_90","Sweeper_L_90","4-Seam Fastball_R_90","Changeup_R_90","Curveball_R_90","Cutter_R_90","Knuckle Curve_R_90","Knuckleball_R_90","Sinker_R_90","Slider_R_90","Slurve_R_90","Split-Finger_R_90","Sweeper_R_90","Knuckle Curve_L_90","Forkball_L_90","Split-Finger_L_90","Other_R_90","Slurve_L_90","Eephus_R_90","Pitch Out_R_90","_R_90","_L_90","Pitch Out_L_90","Slow Curve_R_90","Forkball_R_90","xba","xba_L","xba_R","xba_25","pa_per_game","4-Seam Fastball_L_ZO","Changeup_L_ZO","Curveball_L_ZO","Cutter_L_ZO","Sinker_L_ZO","Slider_L_ZO","Sweeper_L_ZO","4-Seam Fastball_R_ZO","Changeup_R_ZO","Curveball_R_ZO","Cutter_R_ZO","Knuckle Curve_R_ZO","Knuckleball_R_ZO","Sinker_R_ZO","Slider_R_ZO","Slurve_R_ZO","Split-Finger_R_ZO","Sweeper_R_ZO","Knuckle Curve_L_ZO","Forkball_L_ZO","Split-Finger_L_ZO","Other_R_ZO","Slurve_L_ZO","Eephus_R_ZO","Pitch Out_R_ZO","_R_ZO","_L_ZO","Pitch Out_L_ZO","Slow Curve_R_ZO","Forkball_R_ZO","4-Seam Fastball_R_90_pitcher","Changeup_R_90_pitcher","Curveball_R_90_pitcher","Slider_R_90_pitcher","Cutter_R_90_pitcher","Sinker_R_90_pitcher","Split-Finger_R_90_pitcher","Sweeper_R_90_pitcher","4-Seam Fastball_L_90_pitcher","Cutter_L_90_pitcher","Slider_L_90_pitcher","Split-Finger_L_90_pitcher","Pitch Out_R_90_pitcher","Changeup_L_90_pitcher","Curveball_L_90_pitcher","Sinker_L_90_pitcher","Slurve_L_90_pitcher","Knuckle Curve_R_90_pitcher","Sweeper_L_90_pitcher","Knuckle Curve_L_90_pitcher","_R_90_pitcher","Slow Curve_R_90_pitcher","Slurve_R_90_pitcher","Pitch Out_L_90_pitcher","_L_90_pitcher","Eephus_R_90_pitcher","Other_R_90_pitcher","Knuckleball_R_90_pitcher","Forkball_R_90_pitcher","Forkball_L_90_pitcher","p_throws","4-Seam Fastball_R_usage","Changeup_R_usage","Curveball_R_usage","Slider_R_usage","Cutter_R_usage","Sinker_R_usage","Split-Finger_R_usage","Sweeper_R_usage","4-Seam Fastball_L_usage","Cutter_L_usage","Slider_L_usage","Split-Finger_L_usage","Pitch Out_R_usage","Changeup_L_usage","Curveball_L_usage","Sinker_L_usage","Slurve_L_usage","Knuckle Curve_R_usage","Sweeper_L_usage","Knuckle Curve_L_usage","_R_usage","Slow Curve_R_usage","Slurve_R_usage","Pitch Out_L_usage","_L_usage","Eephus_R_usage","Other_R_usage","Knuckleball_R_usage","Forkball_R_usage","Forkball_L_usage","xba_75_pitcher","bf_per_game_pitcher","xba_150_bullpen","throw_L","throw_R"
"60","2024-05-03",745589,656305,"Matt Chapman","SnFG","Aaron Nola",605400,"PhlP",0.238095238095238,0.454545454545455,NA,NA,0.272727272727273,NA,NA,0.166666666666667,NA,NA,0.111111111111111,NA,NA,0.41025641025641,0.0882352941176471,NA,NA,0.266666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24741935483871,0.28234375,0.235271739130435,0.17648,4.09375,0.376518218623482,NA,NA,NA,0.316666666666667,NA,NA,0.450623700623701,NA,NA,0.218623481781377,NA,NA,0.388888888888889,0.0583333333333333,NA,NA,0.347744360902256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.214285714285714,0.344827586206897,NA,NA,0.111111111111111,0.360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195402298850575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.255731922398589,0.123456790123457,0,0,0.0828924162257496,0.239858906525573,0,0,0,0,0,0,0,0,0,0,0,0.298059964726631,0,0,0,0,0,0,0,0,0,0,0,0,0.281176470588235,26.1666666666667,NA,0,1
"61","2024-05-03",745589,573262,"Mike Yastrzemski","SnFG","Aaron Nola",605400,"PhlP",NA,NA,NA,NA,NA,NA,NA,0.219512195121951,0.357142857142857,NA,0.272727272727273,NA,NA,NA,0.19047619047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.238129032258065,NA,0.224472727272727,0.31016,2.875,NA,NA,NA,NA,NA,NA,NA,0.48203842940685,0.416666666666667,NA,NA,NA,NA,NA,0.340909090909091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.214285714285714,0.344827586206897,NA,NA,0.111111111111111,0.360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195402298850575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.255731922398589,0.123456790123457,0,0,0.0828924162257496,0.239858906525573,0,0,0,0,0,0,0,0,0,0,0,0.298059964726631,0,0,0,0,0,0,0,0,0,0,0,0,0.281176470588235,26.1666666666667,NA,0,1
"62","2024-05-03",745589,642731,"Thairo Estrada","SnFG","Aaron Nola",605400,"PhlP",NA,0.357142857142857,NA,NA,NA,NA,NA,0.302325581395349,NA,NA,0.266666666666667,NA,NA,0.166666666666667,0.257142857142857,NA,NA,0.272727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222194690265487,0.167307692307692,0.238597701149425,0.34496,3.7741935483871,NA,NA,NA,NA,NA,NA,NA,0.269657724329325,NA,NA,NA,NA,NA,0.158249158249158,0.350980392156863,NA,NA,0.466666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.214285714285714,0.344827586206897,NA,NA,0.111111111111111,0.360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195402298850575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.255731922398589,0.123456790123457,0,0,0.0828924162257496,0.239858906525573,0,0,0,0,0,0,0,0,0,0,0,0.298059964726631,0,0,0,0,0,0,0,0,0,0,0,0,0.281176470588235,26.1666666666667,NA,0,1
"63","2024-05-03",745589,605113,"Nick Ahmed","SnFG","Aaron Nola",605400,"PhlP",0.235294117647059,NA,NA,0.2,0.318181818181818,NA,NA,0.333333333333333,NA,NA,0,NA,NA,0.166666666666667,0.161290322580645,NA,NA,0.181818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.238423913043478,0.296060606060606,0.206186440677966,0.212730769230769,3.26666666666667,0.504807692307692,NA,NA,NA,0.388111888111888,NA,NA,0.411299435028249,NA,NA,NA,NA,NA,0.225641025641026,0.314888010540184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.214285714285714,0.344827586206897,NA,NA,0.111111111111111,0.360655737704918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195402298850575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.255731922398589,0.123456790123457,0,0,0.0828924162257496,0.239858906525573,0,0,0,0,0,0,0,0,0,0,0,0.298059964726631,0,0,0,0,0,0,0,0,0,0,0,0,0.281176470588235,26.1666666666667,NA,0,1
"64","2024-05-03",745589,656941,"Kyle Schwarber","PhlP","Jordan Hicks",663855,"SnFG",0.282051282051282,NA,NA,NA,NA,0.21875,0.181818181818182,0.403846153846154,0.0555555555555556,NA,0.277777777777778,NA,NA,0.2,0.172413793103448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,0.258614035087719,0.205287878787879,0.176454545454545,4.59375,0.344006568144499,NA,NA,NA,0.261904761904762,0.271428571428571,0.305882352941176,0.458843537414966,0.408783783783784,NA,0.5,NA,NA,0.166666666666667,0.384902143522833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363636363636364,NA,NA,NA,NA,0.352459016393443,0.0819672131147541,0.216216216216216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.0633397312859885,0,0,0,0,0.514395393474088,0.222648752399232,0.199616122840691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192117647058824,21.5,NA,0,1
"65","2024-05-03",745589,607208,"Trea Turner","PhlP","Jordan Hicks",663855,"SnFG",0.325581395348837,0.0384615384615385,0.461538461538462,0.272727272727273,0.357142857142857,0.15,NA,0.38,NA,NA,0.2,NA,NA,0.393939393939394,0.216216216216216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.260529850746269,0.225075471698113,0.283728395061728,0.22195652173913,4.53125,0.489430894308943,0.507142857142857,0.442307692307692,NA,NA,0.578754578754579,NA,0.544207317073171,NA,NA,0.377272727272727,NA,NA,0.46384872080089,0.452777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363636363636364,NA,NA,NA,NA,0.352459016393443,0.0819672131147541,0.216216216216216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.0633397312859885,0,0,0,0,0.514395393474088,0.222648752399232,0.199616122840691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192117647058824,21.5,NA,0,1
"66","2024-05-03",745589,547180,"Bryce Harper","PhlP","Jordan Hicks",663855,"SnFG",0.12,NA,NA,0.181818181818182,0.307692307692308,0.233333333333333,NA,0.222222222222222,0.304347826086957,NA,0.357142857142857,NA,NA,0.307692307692308,0.208333333333333,NA,0.0714285714285714,NA,0.0909090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.243388349514563,0.237047619047619,0.247754098360656,0.233125,4.28571428571429,0.457875457875458,NA,NA,NA,-0.0333333333333333,0.436470588235294,NA,0.420779220779221,0.575,NA,0.145833333333333,NA,NA,NA,0.251131221719457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363636363636364,NA,NA,NA,NA,0.352459016393443,0.0819672131147541,0.216216216216216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.0633397312859885,0,0,0,0,0.514395393474088,0.222648752399232,0.199616122840691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192117647058824,21.5,NA,0,1
"67","2024-05-03",745589,664761,"Alec Bohm","PhlP","Jordan Hicks",663855,"SnFG",0.37037037037037,0.153846153846154,NA,NA,NA,NA,NA,0.196078431372549,NA,NA,0.416666666666667,NA,NA,0.393939393939394,0.171428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324370689655172,0.317190476190476,0.328445945945946,0.2196,4.09375,0.508403361344538,0.442307692307692,NA,NA,NA,NA,NA,0.541189931350114,NA,NA,0.307692307692308,NA,NA,0.378787878787879,0.306535947712418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363636363636364,NA,NA,NA,NA,0.352459016393443,0.0819672131147541,0.216216216216216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.0633397312859885,0,0,0,0,0.514395393474088,0.222648752399232,0.199616122840691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192117647058824,21.5,NA,0,1
"68","2024-05-03",745589,592663,"J.T. Realmuto","PhlP","Jordan Hicks",663855,"SnFG",0.263157894736842,NA,NA,NA,NA,NA,NA,0.293103448275862,NA,NA,0.2,NA,NA,0.185185185185185,0.181818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246990566037736,0.256424242424242,0.24272602739726,0.277041666666667,4.22222222222222,0.327272727272727,NA,NA,NA,NA,0.0238095238095238,NA,0.440438871473354,NA,NA,NA,NA,NA,0.563492063492063,0.234632034632035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363636363636364,NA,NA,NA,NA,0.352459016393443,0.0819672131147541,0.216216216216216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.0633397312859885,0,0,0,0,0.514395393474088,0.222648752399232,0.199616122840691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192117647058824,21.5,NA,0,1
"69","2024-05-03",745589,669016,"Brandon Marsh","PhlP","Jordan Hicks",663855,"SnFG",0.0588235294117647,NA,NA,NA,NA,NA,NA,0.357142857142857,0.5,0.181818181818182,0.428571428571429,NA,NA,0.416666666666667,0.193548387096774,NA,0.0833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.277882978723404,NA,0.304785714285714,0.327782608695652,3.55172413793103,0.45,NA,NA,NA,NA,0.321212121212121,NA,0.483469202898551,0.55952380952381,-0.191304347826087,0.428571428571429,NA,NA,0.444444444444444,0.234210526315789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363636363636364,NA,NA,NA,NA,0.352459016393443,0.0819672131147541,0.216216216216216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.0633397312859885,0,0,0,0,0.514395393474088,0.222648752399232,0.199616122840691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192117647058824,21.5,NA,0,1
"70","2024-05-03",745589,592206,"Nick Castellanos","PhlP","Jordan Hicks",663855,"SnFG",0.259259259259259,0.0909090909090909,0.1,NA,NA,0.25,NA,0.297872340425532,0.0769230769230769,NA,NA,NA,NA,0.290322580645161,0.112903225806452,NA,NA,0.0714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199110169491525,0.252971428571429,0.176397590361446,0.149875,4,0.601960784313726,0.148717948717949,NA,NA,NA,NA,NA,0.463343108504399,NA,NA,NA,NA,NA,0.267080745341615,0.325396825396825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363636363636364,NA,NA,NA,NA,0.352459016393443,0.0819672131147541,0.216216216216216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.0633397312859885,0,0,0,0,0.514395393474088,0.222648752399232,0.199616122840691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192117647058824,21.5,NA,0,1
"71","2024-05-03",745589,681082,"Bryson Stott","PhlP","Jordan Hicks",663855,"SnFG",0.0909090909090909,NA,NA,NA,0.272727272727273,NA,NA,0.259259259259259,0.0769230769230769,NA,0.6,NA,NA,0.181818181818182,0.217391304347826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.229887640449438,NA,0.237926470588235,0.229304347826087,3.64285714285714,0.141025641025641,NA,NA,NA,NA,NA,NA,0.0555555555555556,0.5625,0.116666666666667,0.211111111111111,NA,NA,0.404411764705882,0.243697478991597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363636363636364,NA,NA,NA,NA,0.352459016393443,0.0819672131147541,0.216216216216216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.0633397312859885,0,0,0,0,0.514395393474088,0.222648752399232,0.199616122840691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192117647058824,21.5,NA,0,1
"72","2024-05-03",745589,679032,"Johan Rojas","PhlP","Jordan Hicks",663855,"SnFG",0.111111111111111,0,NA,NA,NA,NA,NA,0.173913043478261,NA,NA,NA,NA,NA,0.157894736842105,0.178571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193686746987952,0.16516,0.20598275862069,0.217916666666667,3.5,0.244343891402715,0.216666666666667,NA,NA,NA,NA,NA,0.413953488372093,NA,NA,NA,NA,NA,0.358695652173913,0.105263157894737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363636363636364,NA,NA,NA,NA,0.352459016393443,0.0819672131147541,0.216216216216216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",0.0633397312859885,0,0,0,0,0.514395393474088,0.222648752399232,0.199616122840691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192117647058824,21.5,NA,0,1
"73","2024-05-03",744868,543807,"George Springer","TrBJ","Patrick Corbin",571578,"WshN",0.176470588235294,0.333333333333333,NA,NA,NA,NA,NA,0.260869565217391,0,NA,NA,NA,NA,0.276595744680851,0.14,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255525423728814,0.288307692307692,0.246260869565217,0.170916666666667,4.4,0.638888888888889,0.69047619047619,NA,NA,NA,NA,NA,0.536842105263158,0.623529411764706,NA,0.611111111111111,NA,NA,0.448916408668731,0.524816176470588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384615384615385,0.38,0.243243243243243,NA,NA,0,NA,0.340659340659341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L",0,0,0,0,0,0,0,0,0.145593869731801,0.176245210727969,0.279693486590038,0,0,0.0593869731800766,0,0.339080459770115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313014705882353,24.5,NA,1,0
"74","2024-05-03",744868,665489,"Vladimir Guerrero Jr.","TrBJ","Patrick Corbin",571578,"WshN",0.3,NA,NA,NA,NA,NA,NA,0.125,0.181818181818182,NA,0.5,NA,NA,0.245614035087719,0.219512195121951,NA,NA,0.363636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272454545454545,NA,0.27836,0.320136363636364,4.375,0.516746411483254,NA,NA,NA,NA,NA,NA,0.616785946649317,0.404705882352941,NA,NA,NA,NA,0.416923076923077,0.388888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384615384615385,0.38,0.243243243243243,NA,NA,0,NA,0.340659340659341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L",0,0,0,0,0,0,0,0,0.145593869731801,0.176245210727969,0.279693486590038,0,0,0.0593869731800766,0,0.339080459770115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313014705882353,24.5,NA,1,0
"75","2024-05-03",744868,666182,"Bo Bichette","TrBJ","Patrick Corbin",571578,"WshN",0.227272727272727,NA,NA,NA,0.3,NA,NA,0.36734693877551,0.307692307692308,NA,0.133333333333333,NA,NA,0.30952380952381,0.28,NA,NA,0.133333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216866071428571,NA,0.218150537634409,0.236909090909091,4.20689655172414,0.404411764705882,NA,NA,NA,NA,NA,NA,0.491707317073171,NA,NA,0.352564102564103,NA,NA,0.452127659574468,0.38265306122449,NA,NA,0.321428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384615384615385,0.38,0.243243243243243,NA,NA,0,NA,0.340659340659341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L",0,0,0,0,0,0,0,0,0.145593869731801,0.176245210727969,0.279693486590038,0,0,0.0593869731800766,0,0.339080459770115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313014705882353,24.5,NA,1,0
"76","2024-05-03",744868,457759,"Justin Turner","TrBJ","Patrick Corbin",571578,"WshN",0.357142857142857,NA,NA,NA,NA,NA,NA,0.2,0.0588235294117647,NA,0.266666666666667,NA,NA,0.153846153846154,0.269230769230769,NA,NA,0.272727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287978723404255,NA,0.263842105263158,0.14632,3.75862068965517,0.383333333333333,NA,NA,NA,NA,NA,NA,0.488584474885845,NA,NA,0.575187969924812,NA,NA,0.464746772591857,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384615384615385,0.38,0.243243243243243,NA,NA,0,NA,0.340659340659341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L",0,0,0,0,0,0,0,0,0.145593869731801,0.176245210727969,0.279693486590038,0,0,0.0593869731800766,0,0.339080459770115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313014705882353,24.5,NA,1,0
"77","2024-05-03",744868,643376,"Danny Jansen","TrBJ","Patrick Corbin",571578,"WshN",NA,NA,NA,NA,NA,NA,NA,0.266666666666667,NA,NA,NA,NA,NA,0.384615384615385,0.272727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2775,NA,0.28856,0.250818181818182,3.88888888888889,NA,NA,NA,NA,NA,NA,NA,0.466666666666667,NA,NA,NA,NA,NA,0.1625,0.371428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384615384615385,0.38,0.243243243243243,NA,NA,0,NA,0.340659340659341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L",0,0,0,0,0,0,0,0,0.145593869731801,0.176245210727969,0.279693486590038,0,0,0.0593869731800766,0,0.339080459770115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313014705882353,24.5,NA,1,0
"78","2024-05-03",744868,676914,"Davis Schneider","TrBJ","Patrick Corbin",571578,"WshN",0.363636363636364,NA,NA,NA,0.2,NA,NA,0.192307692307692,NA,NA,NA,NA,NA,0.368421052631579,0.227272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.243588235294118,NA,0.269723404255319,0.194916666666667,3.34782608695652,0.517857142857143,NA,NA,NA,NA,NA,NA,0.175066312997347,NA,NA,0.541666666666667,NA,NA,0.456228956228956,0.641148325358852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384615384615385,0.38,0.243243243243243,NA,NA,0,NA,0.340659340659341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L",0,0,0,0,0,0,0,0,0.145593869731801,0.176245210727969,0.279693486590038,0,0,0.0593869731800766,0,0.339080459770115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313014705882353,24.5,NA,1,0
"79","2024-05-03",744868,662139,"Daulton Varsho","TrBJ","Patrick Corbin",571578,"WshN",NA,NA,NA,NA,0.25,NA,NA,0.106382978723404,0.173913043478261,NA,0.260869565217391,NA,NA,0.352941176470588,0.266666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181462365591398,NA,0.161552631578947,0.198954545454545,3.78571428571429,NA,NA,NA,NA,NA,NA,NA,0.542452830188679,0.554179566563467,NA,0.62200956937799,NA,NA,0.6,0.0894117647058824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384615384615385,0.38,0.243243243243243,NA,NA,0,NA,0.340659340659341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L",0,0,0,0,0,0,0,0,0.145593869731801,0.176245210727969,0.279693486590038,0,0,0.0593869731800766,0,0.339080459770115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313014705882353,24.5,NA,1,0
"80","2024-05-03",744868,643396,"Isiah Kiner-Falefa","TrBJ","Patrick Corbin",571578,"WshN",0.1875,NA,NA,NA,NA,NA,NA,0.25,NA,NA,0.181818181818182,NA,NA,0.333333333333333,0.206896551724138,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.292904761904762,0.313074074074074,0.283350877192982,0.292583333333333,3.28571428571429,0.278787878787879,NA,NA,NA,NA,NA,NA,0.188416988416988,NA,NA,NA,NA,NA,0.343434343434343,0.213622291021672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384615384615385,0.38,0.243243243243243,NA,NA,0,NA,0.340659340659341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L",0,0,0,0,0,0,0,0,0.145593869731801,0.176245210727969,0.279693486590038,0,0,0.0593869731800766,0,0.339080459770115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313014705882353,24.5,NA,1,0
"81","2024-05-03",744868,676391,"Ernie Clement","TrBJ","Patrick Corbin",571578,"WshN",0.210526315789474,NA,NA,NA,NA,NA,NA,0.269230769230769,NA,NA,NA,NA,NA,NA,0.178571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.280433962264151,NA,0.2224375,0.266916666666667,2.85,0.266233766233766,NA,NA,NA,NA,NA,NA,0.216666666666667,NA,NA,NA,NA,NA,NA,0.259259259259259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384615384615385,0.38,0.243243243243243,NA,NA,0,NA,0.340659340659341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L",0,0,0,0,0,0,0,0,0.145593869731801,0.176245210727969,0.279693486590038,0,0,0.0593869731800766,0,0.339080459770115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313014705882353,24.5,NA,1,0
"82","2024-05-03",744868,696285,"Jacob Young","WshN","Yusei Kikuchi",579328,"TrBJ",0.466666666666667,NA,NA,NA,0.5,NA,NA,0.0909090909090909,NA,0.272727272727273,NA,NA,NA,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.266222222222222,0.31240625,0.229275,0.2178,3.59090909090909,0.232198142414861,NA,NA,NA,0.588235294117647,NA,NA,0.298701298701299,NA,NA,NA,NA,NA,NA,0.522222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.227272727272727,NA,0.274509803921569,NA,NA,NA,0.27536231884058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L",0,0,0,0,0,0,0,0,0.480591497227357,0,0.179297597042514,0,0,0.0628465804066543,0.277264325323475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263845070422535,23,NA,1,0
